dataset,official_partition,official_index,class_id,class_name,selection_seed
STL-10,train,4873,3,cat,6304
STL-10,train,4874,8,ship,6304
STL-10,train,4875,5,dog,6304
STL-10,train,4877,4,deer,6304
STL-10,train,4878,9,truck,6304
STL-10,train,4880,8,ship,6304
STL-10,train,4881,1,bird,6304
STL-10,train,4883,4,deer,6304
STL-10,train,4884,7,monkey,6304
STL-10,train,4885,9,truck,6304
STL-10,train,4886,6,horse,6304
STL-10,train,4888,6,horse,6304
STL-10,train,4890,0,airplane,6304
STL-10,train,4891,3,cat,6304
STL-10,train,4892,4,deer,6304
STL-10,train,4893,5,dog,6304
STL-10,train,4894,1,bird,6304
STL-10,train,4895,1,bird,6304
STL-10,train,4896,4,deer,6304
STL-10,train,4897,2,car,6304
STL-10,train,4898,2,car,6304
STL-10,train,4900,3,cat,6304
STL-10,train,4903,1,bird,6304
STL-10,train,4904,9,truck,6304
STL-10,train,4905,5,dog,6304
STL-10,train,4906,5,dog,6304
STL-10,train,4907,5,dog,6304
STL-10,train,4908,6,horse,6304
STL-10,train,4909,4,deer,6304
STL-10,train,4913,1,bird,6304
STL-10,train,4914,4,deer,6304
STL-10,train,4915,2,car,6304
STL-10,train,4916,6,horse,6304
STL-10,train,4917,0,airplane,6304
STL-10,train,4918,5,dog,6304
STL-10,train,4919,8,ship,6304
STL-10,train,4920,7,monkey,6304
STL-10,train,4921,4,deer,6304
STL-10,train,4922,3,cat,6304
STL-10,train,4923,1,bird,6304
STL-10,train,4924,6,horse,6304
STL-10,train,4925,4,deer,6304
STL-10,train,4926,6,horse,6304
STL-10,train,4928,9,truck,6304
STL-10,train,4929,8,ship,6304
STL-10,train,4930,8,ship,6304
STL-10,train,4931,7,monkey,6304
STL-10,train,4933,3,cat,6304
STL-10,train,4934,7,monkey,6304
STL-10,train,4935,8,ship,6304
STL-10,train,4937,2,car,6304
STL-10,train,4938,1,bird,6304
STL-10,train,4939,2,car,6304
STL-10,train,4940,3,cat,6304
STL-10,train,4941,2,car,6304
STL-10,train,4942,0,airplane,6304
STL-10,train,4943,2,car,6304
STL-10,train,4944,1,bird,6304
STL-10,train,4945,0,airplane,6304
STL-10,train,4947,4,deer,6304
STL-10,train,4948,0,airplane,6304
STL-10,train,4949,3,cat,6304
STL-10,train,4950,1,bird,6304
STL-10,train,4951,1,bird,6304
STL-10,train,4952,5,dog,6304
STL-10,train,4953,5,dog,6304
STL-10,train,4954,2,car,6304
STL-10,train,4955,4,deer,6304
STL-10,train,4956,8,ship,6304
STL-10,train,4957,0,airplane,6304
STL-10,train,4958,7,monkey,6304
STL-10,train,4959,5,dog,6304
STL-10,train,4960,7,monkey,6304
STL-10,train,4961,1,bird,6304
STL-10,train,4962,8,ship,6304
STL-10,train,4963,5,dog,6304
STL-10,train,4964,5,dog,6304
STL-10,train,4965,2,car,6304
STL-10,train,4966,0,airplane,6304
STL-10,train,4968,0,airplane,6304
STL-10,train,4969,6,horse,6304
STL-10,train,4970,4,deer,6304
STL-10,train,4971,2,car,6304
STL-10,train,4973,8,ship,6304
STL-10,train,4974,1,bird,6304
STL-10,train,4975,6,horse,6304
STL-10,train,4976,6,horse,6304
STL-10,train,4979,1,bird,6304
STL-10,train,4980,8,ship,6304
STL-10,train,4983,3,cat,6304
STL-10,train,4984,7,monkey,6304
STL-10,train,4987,3,cat,6304
STL-10,train,4990,1,bird,6304
STL-10,train,4991,6,horse,6304
STL-10,train,4992,9,truck,6304
STL-10,train,4993,3,cat,6304
STL-10,train,4994,4,deer,6304
STL-10,train,4995,1,bird,6304
STL-10,train,4998,7,monkey,6304
STL-10,train,4999,5,dog,6304
